スカートめくり,福岡県北九州市小倉南区城野３丁目,2022/8/2,福岡県警によると、１日午後１１時ごろ、北九州市小倉南区城野３丁目付近で女性へのスカートめくりが発生しました。（実行者の特徴：男性、２０～３０代、茶髪）
風呂場のぞきの疑い,福岡県北九州市小倉南区東貫１丁目,2022/8/2,福岡県警によると、１日午前１時ごろ、北九州市小倉南区東貫１丁目付近で風呂場のぞきの疑いが発生しました。（実行者の特徴：１７０センチ位）
下半身露出,福岡県福岡市南区大橋２丁目,2022/8/2,福岡県警によると、１日午後３時４５分ごろ、福岡市南区大橋２丁目付近で女子児童への下半身露出が発生しました。（実行者の特徴：若い男性、金髪、白色Ｔシャツ、灰色ズボン）
盗撮,福岡県苅田町提,2022/8/1,福岡県警によると、７月３１日午前１０時４０分ごろ、苅田町提の路上で女子中学生への盗撮が発生しました。（実行者の特徴：男性、２０～３０代、マスク、黒色キャップ帽）
風呂場盗撮,福岡県福岡市城南区田島４丁目,2022/7/30,福岡県警によると、２９日午後１１時５０分ごろ、福岡市城南区田島４丁目の住宅で女性への風呂場盗撮が発生しました。（実行者の特徴：不明）
暴行未遂,福岡県大野城市乙金１丁目,2022/7/30,福岡県警によると、２９日午後６時３０分ごろ、大野城市乙金１丁目付近の路上で女子児童への暴行未遂が発生しました。（実行者の特徴：若い男性、赤色Ｔシャツ、黒色ズボン、黒色自動車）
痴漢,福岡県大川市,2022/7/29,福岡県警によると、２７日午前５時４０分ごろ、大川市で女性への痴漢が発生しました。（実行者の特徴：男性、５０代位、猫背、黒色服装、ワインレッド色系自転車）
下半身露出,福岡県須恵町須恵,2022/7/29,福岡県警によると、２８日午後７時ごろ、須恵町須恵付近で女性への下半身露出が発生しました。（実行者の特徴：男性、黒色半袖シャツ、灰色短パン）
路上強盗,福岡県福岡市中央区大宮２丁目,2022/7/28,福岡県警などによると、２８日午前２時２６分ごろ、福岡市中央区大宮２丁目付近で女性への路上強盗が発生しました。（実行者の特徴：男性、黒色上衣、黒色キャップ帽、スポーツ自転車）
痴漢,福岡県北九州市小倉北区上富野２丁目,2022/7/27,福岡県警によると、２５日午後０時ごろ、北九州市小倉北区上富野２丁目付近の路上で男児への痴漢が発生しました。（実行者の特徴：中年男性、白色Ｔシャツ、黒色ズボン）
つきまとい,福岡県福岡市博多区青木１丁目,2022/7/26,福岡県警によると、２６日午前０時ごろ、福岡市博多区青木１丁目付近の路上で女性へのつきまといが発生しました。（実行者の特徴：中年男性、白髪交じり）
つきまとい,福岡県福岡市博多区美野島１丁目,2022/7/26,福岡県警によると、２５日午後９時ごろ、福岡市博多区美野島１丁目付近の路上で女性へのつきまといが発生しました。（実行者の特徴：男性、５０代位、肩までの白髪、小太り、黒色Ｔシャツ、マスク）
風呂場のぞき,福岡県古賀市舞の里１丁目,2022/7/26,福岡県警によると、２５日午後９時ごろ、古賀市舞の里１丁目の住宅で女性への風呂場のぞきが発生しました。（実行者の特徴：不明）
声かけ,福岡県大野城市若草２丁目,2022/7/25,福岡県警によると、２５日午前７時５０分ごろ、大野城市若草２丁目付近の路上で小学生への声かけが発生しました。（実行者の特徴：男性、２０～３０代、灰色上衣、黒色の車）
声かけ,福岡県北九州市小倉北区大手町,2022/7/25,福岡県警によると、２４日午後７時ごろ、北九州市小倉北区大手町の施設で女性への声かけが発生しました。（実行者の特徴：男性、小太り、Ｔシャツ、半ズボン）
ズボン脱がし未遂,福岡県北九州市小倉南区日の出町,2022/7/24,福岡県警によると、２３日午後１１時５０分ごろ、北九州市小倉南区日の出町の路上で若い男性によるズボン脱がし未遂が発生しました。（実行者の特徴：１０～２０代、小柄、黒色タンクトップ、黒色系半ズボン）
痴漢,福岡県福岡市南区井尻４丁目,2022/7/23,福岡県警によると、２３日午前３時ごろ、福岡市南区井尻４丁目の路上で女性への痴漢が発生しました。（実行者の特徴：男性、３０代位、ハーフパンツ、マスク、自転車）
痴漢,福岡県福岡市博多区博多駅南３丁目,2022/7/23,福岡県警によると、２２日午後１１時ごろ、福岡市博多区博多駅南３丁目付近の店舗で女性への痴漢が発生しました。（実行者の特徴：男性、３０～４０歳、青色Ｔシャツ、黒色ズボン）
痴漢,福岡県飯塚市片島,2022/7/22,福岡県警によると、１５日午後５時４０分ごろ、飯塚市片島付近の路上で女性への痴漢が発生しました。（実行者の特徴：男性、５０代位、スキンヘッド、灰色Ｔシャツ）
風呂場のぞきの疑い,福岡県嘉麻市上山田,2022/7/22,福岡県警によると、２１日午後９時ごろ、嘉麻市上山田付近で若い男性による風呂場のぞきの疑いが発生しました。（実行者の特徴：坊主頭、小柄、黒色系服装）
声かけ,福岡県春日市春日原南町４丁目,2022/7/22,福岡県警によると、７月２１日午後５時３０分ごろ、春日市春日原南町４丁目の路上で女性への声かけが発生しました。（実行者の特徴：若い男性、１６～１８歳、白色半袖、黒色スラックス）
つきまとい,福岡県嘉麻市嘉穂才田,2022/7/22,福岡県警によると、２１日午後２時２０分ごろ、嘉麻市嘉穂才田付近の路上で女児へのつきまといが発生しました。（実行者の特徴：男性、３０～４０歳、白色Ｔシャツ、黒色軽自動車）
不審な接触,福岡県古賀市天神１丁目,2022/7/22,福岡県警によると、２１日午後４時ごろ、古賀市天神１丁目で女子中学生への不審な接触が発生しました。（実行者の特徴：男性、２０～３０代、小柄、白色長袖ワイシャツ、ジーンズ、マスク）
暴行,福岡県篠栗町中央４丁目,2022/7/21,福岡県警によると、１９日午後０時ごろ、篠栗町中央４丁目付近で女子中学生への暴行が発生しました。（実行者の特徴：男性、３０代後半位、黒色服装、黒色帽子）
風呂場のぞき,福岡県北九州市八幡西区馬場山,2022/7/21,福岡県警によると、２０日午後１１時２５分ごろ、北九州市八幡西区馬場山の住宅で女性への風呂場のぞきが発生しました。（実行者の特徴：男性、白色普通乗用車）
危険物所持の疑い,福岡県福智町金田,2022/7/21,福岡県警によると、２０日午前１１時３０分ごろ、福智町金田の路上で男性による危険物所持の疑いが発生しました。（実行者の特徴：３０歳位、金髪、水色シャツ、短パン）
つきまとい,福岡県福岡市博多区住吉４丁目,2022/7/20,福岡県警によると、２０日午前７時ごろ、福岡市博多区住吉４丁目付近の路上で女性へのつきまといが発生しました。（実行者の特徴：中年男性、青色Ｔシャツ、黒色ズボン）
声かけ,福岡県宗像市三郎丸５丁目,2022/7/20,福岡県警によると、１９日夜、宗像市三郎丸５丁目付近の路上で女性への声かけが発生しました。（実行者の特徴：男性、２０～３０代、アフロ頭風、スポーツＴシャツ、半ズボン、マスク）
声かけ,福岡県宗像市赤間駅前２丁目,2022/7/20,福岡県警によると、１９日夜、宗像市赤間駅前２丁目の路上で女性への声かけが発生しました。（実行者の特徴：男性、２０～３０代、アフロ頭風、スポーツＴシャツ、半ズボン、マスク）
下半身露出,福岡県福岡市早良区飯倉８丁目,2022/7/20,福岡県警によると、２０日午前５時ごろ、福岡市早良区飯倉８丁目付近で女性への下半身露出が発生しました。（実行者の特徴：中年男性、パーマ頭風、自転車）
下半身露出,福岡県福岡市中央区港１丁目,2022/7/20,福岡県警によると、１９日午後６時４０分ごろ、福岡市中央区港１丁目付近の路上で若い男性による下半身露出が発生しました。（実行者の特徴：白色Ｔシャツ、黒色ズボン、マスク）
声かけ,福岡県福岡市中央区草香江１丁目,2022/7/19,福岡県警によると、１９日午後４時３０分ごろ、福岡市中央区草香江１丁目付近の路上で女子児童への声かけが発生しました。（実行者の特徴：女性、３０～４０代、肩までの黒髪、灰色Ｔシャツ）
つきまとい,福岡県川崎町川崎,2022/7/19,福岡県警によると、１９日午前７時４０分ごろ、川崎町川崎の路上で女子小学生へのつきまといが発生しました。（実行者の特徴：若い男性、白色Ｔシャツ、白色ズボン）
スカート内盗撮,福岡県福岡市博多区博多駅中央街,2022/7/19,福岡県警によると、１８日午後５時ごろ、福岡市博多区博多駅中央街の施設で女性へのスカート内盗撮が発生しました。（実行者の特徴：男性、３０代位、小柄、灰色服装、マスク）
声かけ,福岡県宗像市桜美台,2022/7/18,福岡県警によると、１７日午後８時３０分ごろ、宗像市桜美台付近の路上で女子高校生への声かけが発生しました。（実行者の特徴：男性、アフロ頭風、Ｔシャツ）
下半身露出,福岡県福岡市中央区平尾３丁目,2022/7/18,福岡県警によると、１８日午前６時４０分ごろ、福岡市中央区平尾３丁目付近で女子高校生への下半身露出が発生しました。（実行者の特徴：中年男性、前頭部薄め、紺色半袖シャツ、黒色ズボン、白色バイク）
下半身露出,福岡県福岡市博多区博多駅南２丁目,2022/7/17,福岡県警によると、１６日午後６時ごろ、福岡市博多区博多駅南２丁目付近のマンションで女性への下半身露出が発生しました。（実行者の特徴：男性、２０～３０歳、青色または紺色Ｔシャツ）
痴漢,福岡県福岡市中央区黒門,2022/7/17,福岡県警によると、１６日午後１１時３０分ごろ、福岡市中央区黒門の路上で女性への痴漢が発生しました。（実行者の特徴：中年男性、黒色Ｔシャツ、白色ハーフパンツ）
声かけ,福岡県太宰府市青山４丁目,2022/7/16,福岡県警によると、１５日午後５時ごろ、太宰府市青山４丁目付近の路上で児童への声かけが発生しました。（実行者の特徴：男性、３０～４０代、紫色と青色ボーダー柄Ｔシャツ、黒色マスク、キャップ帽、青色コンパクト車）
風呂場のぞき,福岡県大牟田市中白川町３丁目,2022/7/16,福岡県警によると、１５日午後１１時ごろ、大牟田市中白川町３丁目の住宅で女性への風呂場のぞきが発生しました。（実行者の特徴：男性）
つきまとい,福岡県福岡市博多区美野島１丁目,2022/7/16,福岡県警によると、１３日午後１０時ごろ、福岡市博多区美野島１丁目の路上で成人女性へのつきまといが発生しました。（実行者の特徴：中年男性、身長高め、黒色スーツ）
盗撮,福岡県福岡市博多区住吉４丁目,2022/7/16,福岡県警によると、１５日午後７時ごろ、福岡市博多区住吉４丁目付近の路上で成人女性への盗撮が発生しました。（実行者の特徴：男性、５０代位、小柄、小太り、ベージュ色ジャケット、白色スラックス、黒縁メガネ）
盗撮の疑い,福岡県ＪＲ鹿児島本線の列車内,2022/7/16,福岡県警によると、１５日午後１時５８分ごろ、ＪＲ鹿児島本線の列車内で年配男性による盗撮の疑いが発生しました。（実行者の特徴：スキンヘッド、黒色Ｔシャツ、黒色系ズボン、青色バッグ）
下半身露出,福岡県苅田町与原,2022/7/15,福岡県警によると、１５日午前８時３０分ごろ、苅田町与原の公園で若い男性による下半身露出が発生しました。（実行者の特徴：白色系Ｔシャツ）
つきまとい,福岡県福岡市博多区吉塚本町,2022/7/15,福岡県警によると、１４日午後１０時ごろ、福岡市博多区吉塚本町付近の路上で女性へのつきまといが発生しました。（実行者の特徴：中年男性、小柄、黒色スーツ、黒色ハンチング帽）
脱衣所のぞき,福岡県北九州市八幡西区楠橋西２丁目,2022/7/15,福岡県警によると、１４日午後１１時４０分ごろ、北九州市八幡西区楠橋西２丁目の住宅で男性による脱衣所のぞきが発生しました。（実行者の特徴：３０～４０代、黒色系服装）
下半身露出,福岡県福岡市城南区七隈７丁目,2022/7/15,福岡県警によると、１５日午前１時２５分ごろ、福岡市城南区七隈７丁目付近の路上で男性による下半身露出が発生しました。（実行者の特徴：３０～４０代、紺色長袖シャツ、黒色ズボン、マスク、黒色ニット帽）
不審な接近,福岡県福智町伊方,2022/7/15,福岡県警によると、１４日午後４時３０分ごろ、福智町伊方の路上で女子中学生への不審な接近が発生しました。（実行者の特徴：中年男性、白髪交じり、小柄、小太り、黒色Ｔシャツ、膝上丈デニム、黒色乗用車）
不審な言動,福岡県筑後市下北島,2022/7/14,福岡県警によると、１３日午後８時３０分ごろ、筑後市下北島の路上で女子高校生への不審な言動が発生しました。（実行者の特徴：中年男性、白色ポロシャツ、自転車）
全裸,福岡県北九州市小倉北区三郎丸３丁目,2022/7/14,福岡県警によると、１４日午後１時５０分ごろ、北九州市小倉北区三郎丸３丁目付近の路上で年配男性による全裸が発生しました。（実行者の特徴：身長高め、トランクス）
声かけ,福岡県糸島市蔵持,2022/7/14,福岡県警によると、１４日午前１０時４５分ごろ、糸島市蔵持付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：男性、５０代位、くせ毛、黒色系服装、黒色自動車）
下半身露出,福岡県春日市日の出町７丁目,2022/7/14,福岡県警によると、１３日午前８時ごろ、春日市日の出町７丁目付近の路上で女子中学生への下半身露出が発生しました。（実行者の特徴：男性、２０～３０歳、紺色半袖シャツ）
風呂場盗撮,福岡県飯塚市潤野,2022/7/14,福岡県警によると、１３日午後９時１０分ごろ、飯塚市潤野の集合住宅で女性への風呂場盗撮が発生しました。（実行者の特徴：不明）
下半身露出,福岡県春日市桜ケ丘６丁目,2022/7/14,福岡県警によると、１３日午前８時ごろ、春日市桜ケ丘６丁目付近の路上で若い男性による下半身露出が発生しました。（実行者の特徴：黒色Ｔシャツ、黒色短パン、ベージュ色キャップ帽）
つきまとい,福岡県豊前市八屋,2022/7/14,福岡県警によると、１３日午後７時４５分ごろ、豊前市八屋の路上で男子小学生へのつきまといが発生しました。（実行者の特徴：男性、黒色系服装、フードかぶる）
体液かけ,福岡県福岡市南区五十川２丁目,2022/7/13,福岡県警によると、１３日午前８時３０分ごろ、福岡市南区五十川２丁目付近の路上で女子小学生への体液かけが発生しました。（実行者の特徴：男性、３０代位、黒色服装、黒色系自転車）
声かけ,福岡県宮若市磯光,2022/7/13,福岡県警によると、１２日午後５時ごろ、宮若市磯光で女児への声かけが発生しました。（実行者の特徴：年配男性、黒色服装、マスク、運動帽）
下半身露出,福岡県行橋市行事６丁目,2022/7/13,福岡県警によると、１２日午後９時ごろ、行橋市行事６丁目の路上で女性への下半身露出が発生しました。（実行者の特徴：男性、２０～３０歳、黒色Ｔシャツ、赤色半ズボン、黒色自転車）
風呂場盗撮,福岡県北九州市小倉北区若富士町,2022/7/13,福岡県警によると、１２日午前０時ごろ、北九州市小倉北区若富士町のマンションで風呂場盗撮が発生しました。（実行者の特徴：不明）
声かけ,福岡県北九州市小倉北区中井２丁目,2022/7/12,福岡県警によると、１２日午後３時２０分ごろ、北九州市小倉北区中井２丁目付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：年配男性、白髪交じり頭頂部薄め、灰色シャツ、灰色の車）
声かけ,福岡県ＪＲ筑豊本線の列車内,2022/7/12,福岡県警によると、１１日午後６時３０分ごろ、ＪＲ筑豊本線の列車内で女子中学生への声かけが発生しました。（実行者の特徴：若い男性、坊主頭で、黒色系作業服）
暴行,福岡県北九州市小倉南区東貫２丁目,2022/7/12,福岡県警によると、８日午後４時ごろ、北九州市小倉南区東貫２丁目で女子小学生への暴行が発生しました。（実行者の特徴：中年男性、黒色上衣、黒色の車）
声かけ,福岡県北九州市小倉北区上到津１丁目,2022/7/11,福岡県警によると、１１日午後４時１５分ごろ、北九州市小倉北区上到津１丁目付近の路上で男子児童への声かけが発生しました。（実行者の特徴：中年男性、丸型メガネ、黒色軽乗用車）
下半身露出,福岡県福岡市中央区渡辺通１丁目,2022/7/11,福岡県警によると、１１日午後５時ごろ、福岡市中央区渡辺通１丁目付近の路上で女性への下半身露出が発生しました。（実行者の特徴：男性、３０代位、ベージュ色服装、ベージュ色帽子）
痴漢,福岡県桂川町土師,2022/7/11,福岡県警によると、１０日午前１１時ごろ、桂川町土師の施設で女性への痴漢が発生しました。（実行者の特徴：男性、２０～３０歳、緑色Ｔシャツ、黒色短パン、マスク、黒色キャップ帽）
不審な接触,福岡県久留米市長門石４丁目,2022/7/10,福岡県警によると、１０日午後４時５０分ごろ、久留米市長門石４丁目の路上で男子中学生への不審な接触が発生しました。（実行者の特徴：高齢女性、小柄、茶色半袖、灰色ズボン）
つきまとい,福岡県北九州市小倉北区宇佐町１丁目,2022/7/10,福岡県警によると、１０日午前０時３０分ごろ、北九州市小倉北区宇佐町１丁目付近の路上で女性へのつきまといが発生しました。（実行者の特徴：中年男性、黒色半袖シャツ）
性行為要求,福岡県福岡市早良区飯倉４丁目,2022/7/9,福岡県警によると、８日午後４時３０分ごろ、福岡市早良区飯倉４丁目付近で女子高校生への性行為要求が発生しました。（実行者の特徴：中年男性、小柄、黒色Ｔシャツ、クリーム色作業服風ズボン）
つきまとい,福岡県大野城市平野台４丁目,2022/7/9,福岡県警によると、８日午後６時ごろ、大野城市平野台４丁目付近の路上で女子高校生へのつきまといが発生しました。（実行者の特徴：男性、２０～３０歳、黒色系服装、フルフェイスヘルメット、黒色系バイク）
声かけ,福岡県古賀市天神１丁目,2022/7/9,福岡県警によると、８日午後４時ごろ、古賀市天神１丁目で女子中学生への声かけが発生しました。（実行者の特徴：男性、２０～３０代、灰色と白色Ｔシャツ、黄土色ズボン）
暴行,福岡県田川市伊田,2022/7/8,福岡県警によると、５日午後３時３０分ごろ、田川市伊田の路上で男子小学生への暴行が発生しました。（実行者の特徴：中年男性、黒色長袖シャツ、黒色ズボン、自動車）
声かけ,福岡県田川市伊田,2022/7/8,福岡県警によると、４日午後３時３０分ごろ、田川市伊田の路上で男子小学生への声かけが発生しました。（実行者の特徴：中年女性、マスク）
声かけ,福岡県行橋市大橋,2022/7/8,福岡県警によると、８日午後３時３０分ごろ、行橋市大橋の路上で女子小学生への声かけが発生しました。（実行者の特徴：高齢男性、白色上衣、短パン）
刃物所持の疑い,福岡県嘉麻市鴨生,2022/7/8,福岡県警によると、５日午後７時３０分ごろ、嘉麻市鴨生の公園で男性による刃物所持の疑いが発生しました。（実行者の特徴：３０歳位、小太り、黒色系服装、黒色マスク、黒色帽子）
声かけ,福岡県福岡市東区名島１丁目,2022/7/8,福岡県警によると、７日午後７時ごろ、福岡市東区名島１丁目付近で女子中学生への声かけが発生しました。（実行者の特徴：年配男性、白色Ｔシャツ、原付バイク）
暴行,福岡県北九州市小倉北区金田１丁目,2022/7/8,福岡県警によると、７日午後３時ごろ、北九州市小倉北区金田１丁目付近の路上で女児への暴行が発生しました。（実行者の特徴：年配男性、小柄、黒色ジャンパー、紺色帽子）
つきまとい,福岡県苅田町鋤崎,2022/7/8,福岡県警によると、７日午後５時ごろ、苅田町鋤崎付近の路上で女子小学生へのつきまといが発生しました。（実行者の特徴：中年男性、小太り）
つきまとい,福岡県宗像市徳重２丁目,2022/7/8,福岡県警によると、７日午後６時ごろ、宗像市徳重２丁目付近で女性へのつきまといが発生しました。（実行者の特徴：若い男性、２人組、茶髪パーマ、白色Ｔシャツ、赤色ズボン、マスク）
つきまとい,福岡県糸田町,2022/7/7,福岡県警によると、７日午後３時５０分ごろ、糸田町の路上で女子小学生へのつきまといが発生しました。（実行者の特徴：男性、３０歳位、ボーダー柄シャツ、青色作業ズボン、黒縁メガネ、マスク）
盗撮の疑い,福岡県飯塚市相田,2022/7/7,福岡県警によると、７日午後４時５分ごろ、飯塚市相田の路上で女子小学生への盗撮の疑いが発生しました。（実行者の特徴：男性、２人組、２０～３０歳、金髪）
つきまとい,福岡県大野城市南ケ丘４丁目,2022/7/7,福岡県警によると、６日午後４時ごろ、大野城市南ケ丘４丁目付近の路上で小学生へのつきまといが発生しました。（実行者の特徴：男性、複数人組、赤色ワンボックス車）
つきまとい,福岡県福岡市博多区豊１丁目,2022/7/7,福岡県警によると、６日午後４時ごろ、福岡市博多区豊１丁目付近の路上で未成年女性へのつきまといが発生しました。（実行者の特徴：中年男性、青色半袖、灰色または紺色ズボン）
下半身露出,福岡県北九州市八幡西区熊西１丁目,2022/7/7,福岡県警によると、７日午前１時３０分ごろ、北九州市八幡西区熊西１丁目付近の路上で女性への下半身露出が発生しました。（実行者の特徴：男性、３０歳位、灰色半袖、紺色ズボン）
声かけ,福岡県福岡市中央区平尾３丁目,2022/7/6,福岡県警によると、６日午後０時５０分ごろ、福岡市中央区平尾３丁目付近の路上で男児への声かけが発生しました。（実行者の特徴：年配男性、白髪、青色系チェック柄シャツ、ジーパン）
痴漢,福岡県北九州市小倉北区浅野１丁目,2022/7/6,福岡県警によると、５日午後７時２０分ごろ、北九州市小倉北区浅野１丁目付近の施設で女性への痴漢が発生しました。（実行者の特徴：男性、３０代位、小柄、白色Ｔシャツ、ジーンズ）
風呂場のぞき,福岡県小郡市希みが丘,2022/7/6,福岡県警によると、５日午後１０時１５分ごろ、小郡市希みが丘の住宅で女性への風呂場のぞきが発生しました。（実行者の特徴：不明）
盗撮,福岡県北九州市小倉北区砂津３丁目,2022/7/5,福岡県警によると、４日午後４時ごろ、北九州市小倉北区砂津３丁目の商業施設で女性への盗撮が発生しました。（実行者の特徴：中年男性、白色系服装、黒縁メガネ）
撮影の疑い,福岡県福岡市中央区唐人町３丁目,2022/7/5,福岡県警によると、５日午後５時１０分ごろ、福岡市中央区唐人町３丁目付近の路上で女子小学生への撮影の疑いが発生しました。（実行者の特徴：男性、３０代位、小柄、薄ピンク色Ｔシャツ、灰色スポーツ自転車）
声かけ,福岡県福智町弁城,2022/7/5,福岡県警によると、５日午前８時１０分ごろ、福智町弁城の路上で男子中学生への声かけが発生しました。（実行者の特徴：男性、３人組、２０～３０歳、６０歳位、肥満、サングラス）
声かけ,福岡県行橋市泉中央４丁目,2022/7/5,福岡県警によると、４日午後４時５分ごろ、行橋市泉中央４丁目付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：男性、３０代位、黒色系服装、黒色乗用車）
つきまとい,福岡県行橋市東徳永,2022/7/5,福岡県警によると、１日午後７時２０分ごろ、行橋市東徳永付近の路上で女子中学生へのつきまといが発生しました。（実行者の特徴：男性、２０代後半～３０代、白色半袖シャツ、黒色ズボン、白色軽自動車）
声かけ,福岡県須恵町植木,2022/7/5,福岡県警によると、５日午後３時ごろ、須恵町植木付近で女子小学生への声かけが発生しました。（実行者の特徴：男性、頭髪薄め、白色の車）
つきまとい,福岡県古賀市花鶴丘１丁目,2022/7/5,古賀市によると、４日午後３時３０分ごろ、古賀市花鶴丘１丁目付近で児童へのつきまといが発生しました。（実行者の特徴：男性、５０代位、黒色服装）
暴行,福岡県田川市本町,2022/7/5,福岡県警によると、４日午後８時４５分ごろ、田川市本町の路上で男子中学生への暴行が発生しました。（実行者の特徴：男性、５０代位、小太り、灰色タンクトップ）
つきまとい,福岡県北九州市戸畑区丸町,2022/7/4,福岡県警によると、４日午前７時５０分ごろ、北九州市戸畑区丸町の路上で男子小学生へのつきまといが発生しました。（実行者の特徴：中年男性、黒色Ｔシャツ、黒色ジャージ、サングラス）
痴漢,福岡県福岡市博多区美野島２丁目,2022/7/4,福岡県警によると、４日午前１時ごろ、福岡市博多区美野島２丁目の路上で女性への痴漢が発生しました。（実行者の特徴：男性、３０代位、坊主頭、小柄、黒色半袖シャツ）
痴漢,福岡県北九州市小倉北区のバス内,2022/7/3,福岡県警によると、２日午前９時１５分ごろ、北九州市小倉北区のバス内で女性への痴漢が発生しました。（実行者の特徴：高齢男性、白色半袖、マスク、白色野球帽、黒色手袋）
下半身露出,福岡県那珂川市五郎丸４丁目,2022/7/3,福岡県警によると、２日午後１０時３０分ごろ、那珂川市五郎丸４丁目付近の公園で女性への下半身露出が発生しました。（実行者の特徴：男性、２０～３０歳、白色半袖シャツ、黒縁メガネ、マスク）
風呂場のぞき,福岡県北九州市小倉北区神岳２丁目,2022/7/3,福岡県警によると、３日午前０時ごろ、北九州市小倉北区神岳２丁目の住宅で女性への風呂場のぞきが発生しました。（実行者の特徴：不明）
撮影,福岡県大牟田市千代町,2022/7/2,福岡県警によると、２日午後４時ごろ、大牟田市千代町で女子小学生への撮影が発生しました。（実行者の特徴：若い男性、紫色Ｔシャツ、黒色ズボン、金色ネックレス、原付バイク）
暴行,福岡県福岡市南区若久４丁目,2022/7/2,福岡県警によると、１日午後６時３０分ごろ、福岡市南区若久４丁目の路上で女子中学生への暴行が発生しました。（実行者の特徴：年配男性、白色あごひげ、白色Ｔシャツ、茶色半ズボン）
盗撮の疑い,福岡県福智町弁城,2022/7/2,福岡県警によると、１日午後７時２０分ごろ、福智町弁城の路上で女子中学生への盗撮の疑いが発生しました。（実行者の特徴：年配男性、白色軽トラック）
つきまとい,福岡県田川市糒,2022/7/2,福岡県警によると、１日午後８時３０分ごろ、田川市糒の路上で女性へのつきまといが発生しました。（実行者の特徴：中年男性、マスク、キャップ帽）
声かけ,福岡県直方市頓野,2022/7/2,福岡県警によると、１日午後４時２０分ごろ、直方市頓野の路上で女子小学生への声かけが発生しました。（実行者の特徴：男性、５０歳位、白色ボックス車）
つきまとい,福岡県中間市小田ケ浦２丁目,2022/7/1,福岡県警によると、１日午後４時ごろ、中間市小田ケ浦２丁目の路上で女子小学生へのつきまといが発生しました。（実行者の特徴：男性、小太り、白色カッターシャツ、灰色ズボン）
声かけ,福岡県行橋市稲童,2022/7/1,福岡県警によると、６月３０日午後４時ごろ、行橋市稲童の路上で男子小学生への声かけが発生しました。（実行者の特徴：男性、３０代位、白色半袖、マスク、黒色軽自動車）
声かけ,福岡県北九州市小倉南区星和台１丁目,2022/7/1,福岡県警によると、６月３０日午後４時１０分ごろ、北九州市小倉南区星和台１丁目付近で男子小学生への声かけが発生しました。（実行者の特徴：男性、２５～３０歳、黒色Ｔシャツ、青色の車）
暴行,福岡県古賀市千鳥１丁目,2022/6/30,古賀市によると、２９日午後６時４０分ごろ、古賀市千鳥１丁目の路上で児童への暴行が発生しました。（実行者の特徴：男性）
不審な行動,福岡県北九州市小倉南区南方３丁目,2022/6/29,福岡県警によると、２９日午前８時２０分ごろ、北九州市小倉南区南方３丁目付近で女子学生への不審な行動が発生しました。（実行者の特徴：男性、３０～４０代、大柄、黒色Ｔシャツ、ベージュ色ズボン）
下半身露出,福岡県福岡市中央区警固２丁目,2022/6/29,福岡県警によると、２９日午後４時ごろ、福岡市中央区警固２丁目の駐車場で若い男性による下半身露出が発生しました。（実行者の特徴：ボサボサ頭、身長高め、藍色Ｔシャツ、ジーパン）
痴漢,福岡県福岡市博多区東比恵３丁目,2022/6/29,福岡県警によると、２７日午後１１時ごろ、福岡市博多区東比恵３丁目付近の路上で女性への痴漢が発生しました。（実行者の特徴：若い男性、小柄、白色カッターシャツ、黒色ズボン）
痴漢,福岡県北九州市小倉北区日明２丁目,2022/6/29,福岡県警によると、２９日午前０時５分ごろ、北九州市小倉北区日明２丁目付近の路上で女性への痴漢が発生しました。（実行者の特徴：男性、白色長袖シャツ、自転車）
不審な接触,福岡県福岡市博多区祇園町,2022/6/29,福岡県警によると、２８日午後７時ごろ、福岡市博多区祇園町付近の路上で女性への不審な接触が発生しました。（実行者の特徴：男性、５０歳位、白髪交じりボサボサ、白色ポロシャツ、迷彩柄ズボン）
下半身露出,福岡県中間市垣生,2022/6/29,福岡県警によると、２８日午後８時ごろ、中間市垣生の路上で男性による下半身露出が発生しました。（実行者の特徴：白色Ｔシャツ、マスク、白色普通車）
つきまとい,福岡県福岡市南区三宅３丁目,2022/6/29,福岡県警によると、２８日午後１０時ごろ、福岡市南区三宅３丁目付近で女性へのつきまといが発生しました。（実行者の特徴：男性、５０代位、身長高め、がっちり体形、青色長袖シャツ、スラックス）
つきまとい,福岡県筑紫野市俗明院２丁目,2022/6/29,福岡県警によると、２８日午後８時３０分ごろ、筑紫野市俗明院２丁目付近の路上で女性へのつきまといが発生しました。（実行者の特徴：男性、３０代位、青色半ズボン、青色キャップ帽）
声かけ,福岡県福岡市南区警弥郷３丁目,2022/6/28,福岡県警によると、２８日午前７時３０分ごろ、福岡市南区警弥郷３丁目付近の路上で児童への声かけが発生しました。（実行者の特徴：男性、フルフェイスヘルメット、バイク）
声かけ,福岡県北九州市八幡西区貴船台,2022/6/28,福岡県警によると、２８日午後４時ごろ、北九州市八幡西区貴船台付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：男性、白色Ｔシャツ、紺色ズボン、マスク、黒色ニット帽）
つきまとい,福岡県北九州市八幡東区天神町,2022/6/28,福岡県警によると、２７日午後６時ごろ、北九州市八幡東区天神町の路上で男子小学生へのつきまといが発生しました。（実行者の特徴：年配男性、黒色系七分袖Ｔシャツ、黒色マスク、黒色キャップ帽）
